id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ARG2004,Men without children,ARG,,2004,.6149650812149048,9,9,,Children (men),8,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Men with children aged 0-5,ARG,,2004,.5063188672065735,10,10,,Children (men),8,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Men with children older than 5,ARG,,2004,1.013477683067322,11,11,,Children (men),8,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Low skilled women,ARG,,2004,26.82637786865234,16,16,,Qualification (women),11,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Medium skilled women,ARG,,2004,30.28403663635254,17,17,,Qualification (women),11,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,High skilled women,ARG,,2004,12.16225910186768,18,18,,Qualification (women),11,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Low skilled men,ARG,,2004,.8666148185729981,19,19,,Qualification (men),12,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Medium skilled men,ARG,,2004,.8912581205368042,20,20,,Qualification (men),12,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,High skilled men,ARG,,2004,.1867469847202301,21,21,,Qualification (men),12,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2004,Woman,ARG,,2004,25.0829963684082,22,22,,.,,Argentina,Argentina,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
